CloudProvider,resource_type,ViolationCount
AWS,ses_to_sqs_email_callbacks,1
AWS,sftp,1
AWS,signoz_api_lambda_logs,1
AWS,simulated_data_producer_rds,1
AWS,slack_archive_user,1
AWS,slurm-controllers,1
AWS,slurm-workers,1
AWS,snowflake_database,1
AWS,snowflake_label,1
AWS,snowflake_role,1
AWS,snowflake_schema,1
AWS,snowflake_sequence,1
AWS,snowflake_warehouse,1
AWS,sns,1
AWS,sns_monitoring,1
AWS,sns_sms_usage_report_bucket,1
AWS,sns_sms_usage_report_bucket_us_west_2,1
AWS,sns_sms_usage_report_sanitized_bucket,1
AWS,sns_sms_usage_report_sanitized_bucket_us_west_2,1
AWS,sns_to_sqs_sms_callbacks,1
AWS,sns_topic,1
AWS,sns_topic_fileupload,1
AWS,sns_topic_label,1
AWS,sns_topic_personid,1
AWS,source[0],1
AWS,spa_web,1
AWS,space,1
AWS,spacelift,1
AWS,spacelift_worker_pool_controller,1
AWS,spend_loyalty_points_lambda,1
AWS,sqs_iam_policy,1
AWS,ssh_key_pair,1
AWS,ssm-auto-patching,1
AWS,ssm-irsa,1
AWS,ssm_parameter_store,1
AWS,ssm_rds_single_mysql_dbname,1
AWS,ssm_rds_single_mysql_dbpassword,1
AWS,ssm_rds_single_mysql_dbusername,1
AWS,ssm_tls_ssh_key_pair,1
AWS,sso_account_assignments,1
AWS,sso_account_assignments_root,1
AWS,ssosync_artifact,1
AWS,stac-server[0],1
AWS,subdomains_dns_record,1
AWS,subscription_api_ecr,1
AWS,system_status,1
AWS,system_status_static_site,1
AWS,tag_image_iam_role,1
AWS,target_group_label,1
AWS,target_security_group,1
AWS,team,1
AWS,teams,1
AWS,teleport_backend,1
AWS,teleport_role_name,1
AWS,tempo_iam_role,1
AWS,tenants,1
AWS,testing_ecr,1
AWS,tfc-configuration,1
AWS,tfstate,1
AWS,tgw_cross_region_connector,1
AWS,tgw_hub_primary_region,1
AWS,tgw_hub_this_region,1
AWS,tgw_routes_home_region,1
AWS,tgw_routes_this_region,1
AWS,token,1
AWS,token-verification-api,1
AWS,token_varification_api,1
AWS,track_a_query_ecr_credentials,1
AWS,track_a_query_rds_replica,1
AWS,tst_pod,1
AWS,ui_redis,1
AWS,ukcloud_proxy_ecr_credentials,1
AWS,unlink_queue_m,1
AWS,unlink_queue_m_dead_letter_queue,1
AWS,unprocessed_documents_and_events_sqs,1
AWS,unprocessed_documents_and_events_sqs_dlq,1
AWS,update_product_lambda,1
AWS,uploadstore,1
AWS,user,1
AWS,values_merge,1
AWS,vanity_alias,1
AWS,vpc_cni_eks_iam_role,1
AWS,vpc_flow_logs_bucket[0],1
AWS,"vpc_ingress[""auto""]",1
AWS,"vpc_ingress[""corp""]",1
AWS,vpc_routes_home,1
AWS,vpc_routes_this,1
AWS,vpcs_home_region,1
AWS,vpcs_this_region,1
AWS,vpn,1
AWS,vpn_connection,1
AWS,webhook_github_app,1
AWS,webportal_api_ecr,1
AWS,webportal_ecr,1
AWS,wmt_web_dev,1
AWS,wmt_web_preprod,1
AWS,wmt_web_prod,1
AWS,wmt_worker_dev,1
AWS,wmt_worker_preprod,1
AWS,wmt_worker_prod,1
Azure,azurerm_storage_account,10797
Azure,azurerm_kubernetes_cluster,3405
Azure,azurerm_key_vault_secret,1854
Azure,azurerm_app_service,1812
Azure,azurerm_linux_virtual_machine,1590
Azure,azurerm_container_registry,1448
Azure,azurerm_key_vault,1424
Azure,azurerm_linux_web_app,1329
Azure,azurerm_virtual_machine,1256
Azure,azurerm_subnet,1199
Azure,azurerm_network_interface,1092
Azure,azurerm_windows_virtual_machine,1004
Azure,azurerm_cosmosdb_account,863
Azure,azurerm_network_security_rule,719
Azure,azurerm_service_plan,595
Azure,azurerm_storage_container,501
Azure,azurerm_mssql_server,473
Azure,azurerm_windows_web_app,437
Azure,azurerm_application_gateway,398
Azure,azurerm_managed_disk,359
Azure,azurerm_app_configuration,354
Azure,azurerm_linux_virtual_machine_scale_set,337
Azure,azurerm_postgresql_server,325
Azure,aws_instance,317
Azure,aws_security_group,287
Azure,azurerm_virtual_network,286
Azure,azurerm_mysql_server,281
Azure,azurerm_network_security_group,271
Azure,google_compute_instance,271
Azure,azurerm_synapse_workspace,261
Azure,azurerm_key_vault_key,250
Azure,aws_s3_bucket,249
Azure,azurerm_cognitive_account,205
Azure,azurerm_firewall,194
Azure,azurerm_container_group,176
Azure,azurerm_machine_learning_compute_cluster,157
Azure,azurerm_machine_learning_workspace,153
Azure,google_compute_subnetwork,153
Azure,azurerm_servicebus_namespace,141
Azure,azurerm_api_management,133
Azure,azurerm_mysql_flexible_server,121
Azure,aws_lambda_function,118
Azure,azurerm_firewall_policy,115
Azure,azurerm_linux_function_app,110
Azure,azurerm_windows_virtual_machine_scale_set,110
Azure,azurerm_synapse_sql_pool,108
Azure,aws_vpc,104
Azure,azurerm_automation_account,100
Azure,azurerm_postgresql_flexible_server,100
Azure,azurerm_virtual_machine_scale_set,91
Azure,google_compute_firewall,91
Azure,network,90
Azure,aws_dynamodb_table,87
Azure,naming,87
Azure,azurerm_mssql_database,82
Azure,azurerm_kubernetes_cluster_node_pool,78
Azure,azurerm_search_service,77
Azure,azurerm_windows_function_app,66
Azure,azurerm_redis_cache,63
Azure,aws_db_instance,62
Azure,aws_lb,57
Azure,azurerm_mssql_server_vulnerability_assessment,54
Azure,private_dns_zones,52
Azure,vfxtcontroller,52
Azure,azurerm_service_fabric_cluster,48
Azure,aws_iam_policy,47
Azure,aws_cloudfront_distribution,46
Azure,azure_cosmos_db,44
Azure,azurerm_network_watcher_flow_log,44
Azure,azurerm_kusto_cluster,39
Azure,azurerm_api_management_backend,35
Azure,azurerm_data_factory,35
Azure,azurerm_function_app,35
Azure,kubernetes_deployment,35
Azure,nasfiler1,34
Azure,aws_subnet,32
Azure,azurerm_app_service_slot,32
Azure,azurerm_mssql_server_security_alert_policy,31
Azure,google_compute_disk,30
Azure,aws_eip,26
Azure,azurerm_databricks_workspace,26
Azure,azurerm_security_center_subscription_pricing,26
Azure,azurerm_frontdoor_firewall_policy,23
Azure,azurerm_storage_account_network_rules,23
Azure,azurerm_web_application_firewall_policy,23
Azure,kubernetes_cluster_role_binding,22
Azure,aws_lb_listener,21
Azure,azurerm_batch_account,21
Azure,azurerm_recovery_services_vault,20
Azure,public_ip,19
Azure,aws_rds_cluster,18
Azure,azuread_application_federated_identity_credential,18
Azure,azurerm_cdn_endpoint,18
Azure,azurerm_frontdoor,18
Azure,vmss,18
Azure,kubernetes_deployment_v1,17
Azure,aws_iam_policy_document,16
Azure,azurerm_synapse_spark_pool,16
Azure,jumpbox,16
Azure,natgateway,16
Azure,azurerm_eventgrid_domain,15
Azure,namelaw,15
Azure,aws_elb,14
Azure,aws_lb_target_group,14
Azure,azurerm_security_center_contact,14
Azure,google_project_iam_member,14
Azure,kubernetes_pod,14
Azure,aws_launch_configuration,13
Azure,fgt,13
Azure,namehub,13
Azure,namespoke,13
Azure,aws_rds_cluster_instance,12
Azure,azure_subnet_addrs,12
Azure,azurerm_eventgrid_topic,12
Azure,azurerm_spring_cloud_service,12
Azure,google_container_cluster,12
Azure,nsg1,12
Azure,windows_server[0],12
Azure,windows_server[1],12
Azure,windows_server[2],12
Azure,google_storage_bucket,11
Azure,vnet,11
Azure,aws_alb,10
Azure,azurerm_sql_server,10
Azure,fgt_config,10
Azure,vdbench_configure,10
Azure,aws_autoscaling_group,9
Azure,aws_kms_key,9
Azure,azurerm_storage_table,9
Azure,aws_iam_role_policy,8
Azure,azurerm_spring_cloud_api_portal,8
Azure,cloud_init,8
Azure,dnsserver,8
Azure,fgt_hub,8
Azure,fgt_hub_config,8
Azure,firewall_policy,8
Azure,google_deployment_accounts,8
Azure,google_project,8
Azure,ilb-a,8
Azure,ilb-b,8
Azure,nfsfiler,8
Azure,regions,8
Azure,xlb,8
Azure,aws_ecs_service,7
Azure,aws_iam_user,7
Azure,azurerm_app_service_environment_v3,7
Azure,azurerm_postgresql_flexible_server_firewall_rule,7
Azure,google_compute_network,7
Azure,namedatalake,7
Azure,aws_ecr_repository,6
Azure,aws_iam_account_password_policy,6
Azure,aws_launch_template,6
Azure,aws_route53_zone,6
Azure,aws_sns_topic,6
Azure,azuredevops_git_repository,6
Azure,azurerm_mssql_firewall_rule,6
Azure,azurerm_sql_firewall_rule,6
Azure,cachewarmer_manager_install,6
Azure,download_moana,6
Azure,fgt_hub_vnet,6
Azure,github_branch_protection,6
Azure,hub1,6
Azure,hub2,6
Azure,namepurview,6
Azure,nasfiler2,6
Azure,nasfiler3,6
Azure,r1_fgt_spoke[0],6
Azure,r1_hub_vnet_spoke,6
Azure,r1_spoke_vnet[0],6
Azure,r1_spoke_vnet_vm[0],6
Azure,service_vmss,6
Azure,aws_default_vpc,5
Azure,aws_ecs_cluster,5
Azure,azurerm_container_registry_webhook,5
Azure,fgt_vpc,5
Azure,anvil,4
Azure,anvil1,4
Azure,anvil2,4
Azure,anvil_configure,4
Azure,anvil_configure1,4
Azure,anvil_configure2,4
Azure,avm_res_keyvault_vault,4
Azure,aws_cloudtrail,4
Azure,aws_cloudwatch_log_group,4
Azure,aws_codecommit_repository,4
Azure,aws_eks_cluster,4
Azure,aws_s3_bucket_public_access_block,4
Azure,aws_wafv2_web_acl,4
Azure,azure_east_subnet_addrs,4
Azure,azure_static_website,4
Azure,azure_west_subnet_addrs,4
Azure,azurerm_linux_function_app_slot,4
Azure,cachewarmer_prepare_bootstrapdir,4
Azure,cachewarmer_submitjobs,4
Azure,cachewarmer_worker_install,4
Azure,caf,4
Azure,centosgridgpu,4
Azure,cloud_network,4
Azure,dsx,4
Azure,dsx1,4
Azure,dsx2,4
Azure,elb-a,4
Azure,elb-b,4
Azure,faz,4
Azure,fgt_ni-nsg,4
Azure,firewall,4
Azure,fmg,4
Azure,github_actions_secret,4
Azure,google_container_node_pool,4
Azure,google_sql_database_instance,4
Azure,keyvault,4
Azure,onpremfiler,4
Azure,opencue_configure,4
Azure,proxy,4
Azure,public_ip_firewall1,4
Azure,r1_fgt_hub,4
Azure,r1_fgt_hub_config,4
Azure,r1_fgt_hub_vnet,4
Azure,r1_fgt_spoke_config[0],4
Azure,r1_fgt_spoke_vnet[0],4
Azure,r1_hub_azure_core,4
Azure,r1_hub_azure_core_config,4
Azure,r1_hub_azure_core_vnet,4
Azure,r1_hub_azure_xlb,4
Azure,r1_hub_on_prem,4
Azure,r1_hub_on_prem_config,4
Azure,r1_hub_on_prem_vnet,4
Azure,r1_hub_on_prem_xlb,4
Azure,r1_hub_vnet_spoke_vm,4
Azure,r1_spoke_rs[0],4
Azure,r1_xlb,4
Azure,r2_fgt_hub,4
Azure,r2_fgt_hub_config,4
Azure,r2_fgt_hub_vnet,4
Azure,r2_hub_vnet_spoke,4
Azure,r2_hub_vnet_spoke_vm,4
Azure,r2_xlb,4
Azure,vfxt_controller,4
Azure,vm_extension_diagnostics,4
Azure,vm_extension_monitoring_agent,4
Azure,vmss_configure,4
Azure,vyos_vm,4
Azure,vyos_vm_connection,4
Azure,windowsgridgpu,4
Azure,aks,3
Azure,alz,3
Azure,avm_res_network_virtualnetwork,3
Azure,aws_api_gateway_method,3
Azure,aws_cloudformation_stack,3
Azure,aws_ebs_volume,3
Azure,aws_route53_record,3
Azure,aws_route_table,3
Azure,azure,3
Azure,azurerm_postgresql_configuration,3
Azure,azurerm_role_definition,3
Azure,github_repository,3
Azure,monitor_autoscale_setting,3
Azure,nameadb,3
Azure,nsg-flow-logs,3
Azure,test,3
Azure,virtualmachine1,3
Azure,vnet_storage_account,3
Azure,vpc,3
Azure,anvil3,2
Azure,anvil4,2
Azure,anvil_configure3,2
Azure,anvil_configure4,2
Azure,avm-res-containerservice-managedcluster,2
Azure,aws_alb_listener,2
Azure,aws_ami,2
Azure,aws_api_gateway_deployment,2
Azure,aws_api_gateway_rest_api,2
Azure,aws_autoscaling_attachment,2
Azure,aws_codepipeline,2
Azure,aws_iam_group_policy_attachment,2
Azure,aws_s3_bucket_object,2
Azure,aws_s3_bucket_ownership_controls,2
Azure,aws_security_group_rule,2
Azure,azure_bastion,2
Azure,azure_east_shared_subnet_addrs,2
Azure,azure_east_spoke_subnet_addrs,2
Azure,azuredevops_project,2
Azure,azureopenai,2
Azure,azurerm_automation_variable_string,2
Azure,azurerm_eventhub_namespace,2
Azure,branch[0],2
Azure,build,2
Azure,cachewarmer_build,2
Azure,cachewarmer_manager_install[0],2
Azure,cachewarmer_prepare_bootstrapdir[0],2
Azure,cachewarmer_submitjobs[0],2
Azure,cachewarmer_worker_install[0],2
Azure,castai-aks-cluster,2
Azure,container_registry,2
Azure,cyclecloud,2
Azure,dns_zone_private,2
Azure,dnsserver[0],2
Azure,dsx3,2
Azure,dsx4,2
Azure,fgt-site-ha,2
Azure,fgt_hub_it,2
Azure,fgt_hub_it_config,2
Azure,fgt_hub_it_vpc,2
Azure,fgt_hub_ot,2
Azure,fgt_hub_ot_config,2
Azure,fgt_hub_ot_vpc,2
Azure,fgt_hub_vpc,2
Azure,fgt_ips-fwr,2
Azure,fgt_ot_box[0],2
Azure,fgt_ot_box_config[0],2
Azure,fgt_ot_box_vpc[0],2
Azure,fgt_spoke,2
Azure,fgt_spoke_config,2
Azure,fgt_spoke_vnet,2
Azure,fgt_vcn,2
Azure,fgt_vm_bastion,2
Azure,frontend_azure_subnet_addrs,2
Azure,gateway_subnet,2
Azure,github-actions-runners_gh-runner-mig-vm,2
Azure,hub,2
Azure,hub_fgt,2
Azure,hub_mesh,2
Azure,hub_vm,2
Azure,hub_vnet-fgt,2
Azure,jumpbox1,2
Azure,key_vault,2
Azure,linux_function_app,2
Azure,mount_nfs,2
Azure,mssql_database,2
Azure,ncc_private,2
Azure,network-region1,2
Azure,network-region2,2
Azure,network-region3,2
Azure,network-region4,2
Azure,nfsbridge,2
Azure,nfsfilerephemeral,2
Azure,nsg2,2
Azure,oci_core_instance,2
Azure,oci_objectstorage_bucket,2
Azure,onprem,2
Azure,onprem_subnet_addrs,2
Azure,onramp_fgt,2
Azure,onramp_vm,2
Azure,onramp_vnet-fgt,2
Azure,public_ip1,2
Azure,public_ip_firewall2,2
Azure,r1_fgt_spoke[1],2
Azure,r1_fgt_spoke_config[1],2
Azure,r1_fgt_spoke_vnet[1],2
Azure,r1_hub_azure_sdwan,2
Azure,r1_hub_azure_sdwan_config,2
Azure,r1_hub_azure_sdwan_vnet,2
Azure,r1_hub_on_prem_vm,2
Azure,r1_hub_vnet_spoke[0],2
Azure,r1_hub_vnet_spoke_vm[0],2
Azure,r1_on_prem_vnet_spoke,2
Azure,r1_spoke_config[0],2
Azure,r1_spoke_rs[1],2
Azure,r1_spoke_vnet[1],2
Azure,r1_spoke_vnet_vm[1],2
Azure,r1_vwan,2
Azure,r2_hub_azure_core,2
Azure,r2_hub_azure_core_config,2
Azure,r2_hub_azure_core_vnet,2
Azure,r2_hub_azure_xlb,2
Azure,r2_hub_vnet_spoke[0],2
Azure,r2_hub_vnet_spoke_vm[0],2
Azure,r3_hub_azure_core,2
Azure,r3_hub_azure_core_config,2
Azure,r3_hub_azure_core_vnet,2
Azure,r3_hub_azure_xlb,2
Azure,r3_hub_vnet_spoke[0],2
Azure,r3_hub_vnet_spoke_vm[0],2
Azure,rs,2
Azure,searchservice,2
Azure,sonarqube_monitor_autoscale_setting,2
Azure,squid,2
Azure,storageaccount,2
Azure,subnet,2
Azure,tgw_hub,2
Azure,tgw_hub_connect,2
Azure,tgw_hub_it,2
Azure,tgw_hub_it_vpc-spoke[0],2
Azure,tgw_hub_ot,2
Azure,tgw_hub_ot_vpc-spoke[0],2
Azure,tgw_hub_vpc-spoke[0],2
Azure,tgw_hub_vpc-spoke[1],2
Azure,vcn,2
Azure,virtualnetwork_devops,2
Azure,virtualnetwork_hub_internet_egress,2
Azure,virtualnetwork_hub_internet_ingress,2
Azure,virtualnetwork_hub_intranet_egress,2
Azure,virtualnetwork_hub_intranet_ingress,2
Azure,virtualnetwork_management,2
Azure,virtualnetwork_project,2
Azure,vm,2
Azure,vm_bastion_azure,2
Azure,vm_bastion_oci,2
Azure,vm_fgt_ot_box[0],2
Azure,vm_hub_vnet-spoke-fgt,2
Azure,vm_hub_vnet-spoke-vhub,2
Azure,vm_spoke,2
Azure,vm_spoke_1,2
Azure,vm_spoke_2,2
Azure,vm_tgw_hub_az1[0],2
Azure,vm_tgw_hub_az1[1],2
Azure,vm_tgw_hub_az2[0],2
Azure,vm_tgw_hub_az2[1],2
Azure,vm_tgw_hub_it[0],2
Azure,vm_tgw_hub_ot[0],2
Azure,vm_vhub-vnets,2
Azure,vnet-fgt,2
Azure,vnet-spoke-fgt,2
Azure,vnet-spoke-vhub,2
Azure,vnet_addr,2
Azure,vnet_addr_aro,2
Azure,vpc2,2
Azure,vpc_spoke,2
Azure,vpc_spoke_1,2
Azure,vpc_spoke_2,2
Azure,vwan,2
Azure,vwan_vnet-spoke,2
Azure,wireguardprimary,2
Azure,wireguardprimaryconnection,2
Azure,wireguardsecondary,2
Azure,wireguardsecondaryconnection,2
Azure,acceptor_virtual-network-peering,1
Azure,aks_cluster,1
Azure,aks_node_pool,1
Azure,app_service_plan,1
Azure,application_insights,1
Azure,aws_acm_certificate,1
Azure,aws_codebuild_project,1
Azure,aws_ecs_task_definition,1
Azure,aws_iam_user_policy_attachment,1
Azure,aws_network_acl,1
Azure,aws_s3_bucket_policy,1
Azure,aws_sqs_queue,1
Azure,aws_ssm_parameter,1
Azure,aws_ssoadmin_managed_policy_attachment,1
Azure,aws_vpc_endpoint_service,1
Azure,aws_vpc_security_group_egress_rule,1
Azure,aws_vpc_security_group_ingress_rule,1
Azure,azure_region,1
Azure,azurerm_automation_variable_bool,1
Azure,azurerm_iothub,1
Azure,azurerm_linux_web_app_slot,1
Azure,azurerm_windows_web_app_slot,1
Azure,cdn_frontdoor,1
Azure,cloud,1
Azure,cosmosdb_account,1
Azure,diagnostics,1
Azure,dns_zone_public,1
Azure,ecs,1
Azure,elasticsearch_kibana_cloud_init,1
Azure,elasticsearch_kibana_monitor_autoscale_setting,1
Azure,elasticsearch_kibana_vm_scaleset,1
Azure,example,1
Azure,expressroute_gateway,1
Azure,fgt_nis,1
Azure,function_app,1
Azure,github_actions_environment_secret,1
Azure,github_repository_webhook,1
Azure,google_organization_iam_member,1
Azure,grafana_monitor_autoscale_setting,1
Azure,jenkins_master_cloud_init,1
Azure,jenkins_master_monitor_autoscale_setting,1
Azure,jenkins_master_vm_scaleset,1
Azure,kubernetes_secret,1
Azure,kubernetes_service,1
Azure,landingzone,1
Azure,lb-http,1
Azure,linux_vm,1
Azure,logic_app,1
Azure,logs,1
Azure,lz-vending,1
Azure,main_network,1
Azure,metabase_monitor_autoscale_setting,1
Azure,mig,1
Azure,mig_template,1
Azure,my_taco,1
Azure,mysql-db,1
Azure,namedata,1
Azure,namejump,1
Azure,namepurview2,1
Azure,network-security-group,1
Azure,nsg_rules,1
Azure,oci_core_security_list,1
Azure,oidc_sp,1
Azure,"oidc_sp[""Development""]",1
Azure,"oidc_sp[""Production""]",1
Azure,"oidc_sp[""Staging""]",1
Azure,postgresql-db,1
Azure,postgresql-db-replica,1
Azure,prod_deploy,1
Azure,redis_cache,1
Azure,remote_state,1
Azure,requester_virtual-network-peering,1
Azure,resource-group,1
Azure,rg,1
Azure,s3-bucket_example_complete,1
Azure,service_vm,1
Azure,spoke,1
Azure,spoke-mgmt,1
Azure,spoke-prd,1
Azure,spoke1_aks,1
Azure,spoke1_vnet,1
Azure,spoke2_vnet,1
Azure,spoke_vpc,1
Azure,spoke_vpc_routes,1
Azure,spoke_vpc_vm,1
Azure,storage_account,1
Azure,tags,1
Azure,terraform_state_backend,1
Azure,ubuntu_server,1
Azure,vm_scaleset,1
Azure,vnet_gateway,1
Azure,vpc1,1
Azure,vpc[0],1
Azure,vpc_example_complete-vpc,1
Azure,vpc_moz_internal_us_east_1,1
Azure,vpc_moz_internal_us_west_2,1
Azure,vpc_region1,1
Azure,vpc_region2,1
Azure,web_bucket,1
Azure,web_vms,1
GCP,google_compute_subnetwork,3187
GCP,google_storage_bucket,2863
GCP,google_container_cluster,2817
GCP,google_sql_database_instance,2238
GCP,google_compute_instance,2210
GCP,google_project_iam_member,1813
GCP,google_compute_network,1453
GCP,google_container_node_pool,1396
GCP,google_bigquery_table,1286
GCP,google_project,771
GCP,google_compute_instance_template,631
GCP,google_service_account_key,608
GCP,restricted_shared_vpc,573
GCP,google_pubsub_topic,568
GCP,base_shared_vpc,485
GCP,google_bigquery_dataset,407
GCP,example,387
GCP,google_compute_disk,380
GCP,aws_s3_bucket,361
GCP,google_kms_crypto_key,338
GCP,kubernetes_pod,252
GCP,gke,219
GCP,test,206
GCP,google_artifact_registry_repository,179
GCP,google_compute_firewall,175
GCP,env,172
GCP,google_dns_managed_zone,142
GCP,google_notebooks_instance,105
GCP,network,95
GCP,aws_instance,84
GCP,"int_test_asm[""roles/iam",80
GCP,google_compute_project_metadata,78
GCP,google_data_fusion_instance,74
GCP,acm_operator,70
GCP,app,70
GCP,configsync_operator,70
GCP,google_notebooks_runtime,69
GCP,kubernetes_pod_v1,68
GCP,google_redis_instance,64
GCP,kubernetes_deployment,62
GCP,base_transitivity,60
GCP,"organization_policies_type_boolean[""compute",60
GCP,restricted_transitivity,60
GCP,base_shared_gce_instance,58
GCP,kubernetes_deployment_v1,58
GCP,floating_project,57
GCP,peering_project,57
GCP,base_shared_vpc_project,56
GCP,restricted_shared_vpc_project,56
GCP,google_bigtable_instance,53
GCP,google_iam_workload_identity_pool_provider,53
GCP,enabled_google_apis,48
GCP,logs_export,48
GCP,env_secrets_project,47
GCP,google_folder_iam_member,46
GCP,google_cloudfunctions_function,45
GCP,google_iam_policy,45
GCP,kubernetes_service_account,43
GCP,google_compute_security_policy,42
GCP,shared,42
GCP,hub,40
GCP,vpn_ha_region1_router1,40
GCP,vpn_ha_region1_router2,40
GCP,vpn_ha_region2_router1,40
GCP,vpn_ha_region2_router2,40
GCP,shared_vpc,38
GCP,aws_db_instance,35
GCP,google_organization_iam_member,35
GCP,aws_s3_bucket_public_access_block,32
GCP,builds,32
GCP,google_spanner_database,32
GCP,projects_bu1_dev,31
GCP,projects_bu1_nonprod,31
GCP,projects_bu1_prod,31
GCP,projects_bu2_dev,31
GCP,projects_bu2_nonprod,31
GCP,projects_bu2_prod,31
GCP,"sa_p_notebook_permissions[""roles/iam",30
GCP,aws_security_group_rule,29
GCP,cloud_storage,29
GCP,google_project_iam_binding,29
GCP,vpc,29
GCP,project,28
GCP,aws_iam_policy_document,26
GCP,interconnect_attachment1_region1,26
GCP,interconnect_attachment1_region2,26
GCP,interconnect_attachment2_region1,26
GCP,interconnect_attachment2_region2,26
GCP,google_cloudfunctions2_function,25
GCP,google_compute_instance_from_template,25
GCP,project-services,25
GCP,asm,24
GCP,google_dataproc_cluster,24
GCP,la_gce,24
GCP,"organization_policies_type_boolean[""iam",24
GCP,app_infra_cloudbuild_project,23
GCP,google_cloud_run_service_iam_member,23
GCP,acm,22
GCP,google_storage_bucket_iam_member,22
GCP,google_workbench_instance,22
GCP,kubernetes_service,22
GCP,private_service_connect,22
GCP,aws_security_group,21
GCP,gke-network,21
GCP,gke-project-1,21
GCP,gke-project-2,21
GCP,services,21
GCP,azurerm_storage_account,20
GCP,gke-project-asm,20
GCP,"int_test_asm[""roles/composer",20
GCP,github_repository,19
GCP,"org_admins_group[""roles/iam",18
GCP,"service-master[""roles/iam",18
GCP,tf_private_pool,18
GCP,cicd_project,17
GCP,"org_admins_group[""roles/securitycenter",17
GCP,vpn_ha_agent_to_onprem,17
GCP,aws_cloudfront_distribution,16
GCP,bootstrap,16
GCP,dns-forwarding-zone,16
GCP,dns_hub_region1_router1,16
GCP,dns_hub_region1_router2,16
GCP,dns_hub_region2_router1,16
GCP,dns_hub_region2_router2,16
GCP,dns_hub_vpc,16
GCP,la_fw,16
GCP,la_vpc,16
GCP,"organization_policies_type_boolean[""sql",16
GCP,"organization_policies_type_boolean[""storage",16
GCP,wi,16
GCP,workload_identity,16
GCP,azurerm_kubernetes_cluster,15
GCP,gcp-network,15
GCP,google_dialogflow_cx_agent,15
GCP,google_vertex_ai_featurestore,15
GCP,vpc_ai_notebook[0],15
GCP,dns_hub,14
GCP,infra_pipelines,14
GCP,"project_parent_iam[""roles/iam",14
GCP,"sa_p_workbench_permissions[""roles/iam",14
GCP,workload_identity_existing_ksa,14
GCP,azurerm_container_registry,13
GCP,cloud-nat,13
GCP,aws_iam_user,12
GCP,aws_vpc,12
GCP,cai_monitoring,12
GCP,fgt_ha,12
GCP,gitlab_project,12
GCP,google_vertex_ai_dataset,12
GCP,la_ide,12
GCP,la_serverless_vpc_access,12
GCP,"service_account_roles[""roles/iam",12
GCP,this,12
GCP,google_dialogflow_cx_webhook,11
GCP,google_document_ai_processor,11
GCP,aws_iam_group_membership,10
GCP,build_terraform_image,10
GCP,deploy_eck_crds,10
GCP,deploy_eck_operator,10
GCP,deploy_elastic_search[0],10
GCP,google_cloud_run_service_iam_binding,10
GCP,kubernetes_service_v1,10
GCP,la_api_batch,10
GCP,org_domain_restricted_sharing,10
GCP,"sa_p_ngs_permissions[""roles/iam",10
GCP,"servacct-compute-add-permissions[""roles/iam",10
GCP,"webapp_identity_permissions[""roles/iam",10
GCP,workload_identity_existing_gsa,10
GCP,aws_subnet,9
GCP,base_shared_vpc[0],9
GCP,bootstrap_csr_repo,9
GCP,google_cloudbuild_worker_pool,9
GCP,interconnect,9
GCP,optional_group,9
GCP,org_audit_logs,9
GCP,org_secrets,9
GCP,org_vm_external_ip_access,9
GCP,required_group,9
GCP,scc_notifications,9
GCP,seed_bootstrap,9
GCP,tf_cloud_builder,9
GCP,tf_source,9
GCP,aws_kms_key,8
GCP,base_network_hub,8
GCP,"cb_sa_prj_perms[""roles/iam",8
GCP,domain_restricted_contacts,8
GCP,gcp_projects_state_bucket,8
GCP,kubernetes_secret,8
GCP,la_api_secret_manager,8
GCP,la_automl,8
GCP,la_bq_table,8
GCP,la_cloud_run,8
GCP,la_cloudsql,8
GCP,la_gcf,8
GCP,la_sa_role,8
GCP,peering_gce_instance,8
GCP,"project[""roles/iam",8
GCP,redis_cluster,8
GCP,restricted_network_hub,8
GCP,runner-mig,8
GCP,runner-mig-dind,8
GCP,"tf_workspace[""env""]",8
GCP,"tf_workspace[""net""]",8
GCP,"tf_workspace[""org""]",8
GCP,"tf_workspace[""proj""]",8
GCP,allowed_worker_pools,7
GCP,aws_iam_policy,7
GCP,aws_s3_bucket_ownership_controls,7
GCP,azurerm_network_interface,7
GCP,azurerm_subnet,7
GCP,"cicd[""balancereader""]",7
GCP,"cicd[""contacts""]",7
GCP,"cicd[""frontend""]",7
GCP,"cicd[""ledgerwriter""]",7
GCP,"cicd[""transactionhistory""]",7
GCP,"cicd[""userservice""]",7
GCP,gke_cluster,7
GCP,google_vertex_ai_index_endpoint,7
GCP,iam,7
GCP,org_billing_logs,7
GCP,restrict_protocol_fowarding,7
GCP,annotate-sa,6
GCP,aws_elastic_beanstalk_environment,6
GCP,aws_iam_role_policy,6
GCP,aws_launch_configuration,6
GCP,aws_vpc_security_group_ingress_rule,6
GCP,gke_hub_registration,6
GCP,google_vertex_ai_endpoint,6
GCP,"int_test_project[""roles/iam",6
GCP,kafka_cluster,6
GCP,kms,6
GCP,postgres_cluster,6
GCP,project-factory,6
GCP,service_account_cluster,6
GCP,"tf_sa_org_perms[""roles/iam",6
GCP,"tf_workspace[""bootstrap""]",6
GCP,aws_lb,5
GCP,azurerm_key_vault,5
GCP,cpr,5
GCP,cromwell_mysql_db,5
GCP,cromwell_service_account,5
GCP,elastic_search_network[0],5
GCP,elastic_search_project[0],5
